"","GEOID","B01003_001"
"2416","17119403533",10103
"2417","17119403534",3994
"2418","17119403601",3397
"2419","17119403603",1874
"2420","17119403604",6567
"2421","17119403701",6068
"2422","17119403702",5658
"2423","17119403801",5098
"2424","17119403802",4335
"2425","17119404000",2680
"2426","17119404100",2909
"2427","17121951600",3371
"2428","17121951700",2520
"2429","17121951800",2308
"2430","17121951900",2984
"2431","17121952000",4239
"2432","17121952100",2941
"2433","17121952200",4140
"2434","17121952300",3812
"2435","17121952400",3644
"2436","17121952500",2538
"2437","17121952600",2228
"2438","17121952700",3580
"2439","17123961100",2469
"2440","17123961200",2581
"2441","17123961300",2041
"2442","17123961400",2797
"2443","17123961500",2037
"2444","17125956300",2827
"2445","17125956400",1798
"2446","17125956500",3279
"2447","17125956600",1799
"2448","17125956700",1840
"2449","17125956800",2361
"2450","17127970100",4718
"2451","17127970200",4296
"2452","17127970300",3546
"2453","17127970400",2034
"2454","17129010100",6069
"2455","17129010200",3979
"2456","17129010300",2368
"2457","17131040100",4537
"2458","17131040200",3492
"2459","17131040300",3644
"2460","17131040400",4121
"2461","17133600101",7780
"2462","17133600102",4958
"2463","17133600401",6134
"2464","17133600402",4674
"2465","17133600501",6963
"2466","17133600502",3230
"2467","17135957300",3345
"2468","17135957400",2308
"2469","17135957500",2960
"2470","17135957600",3145
"2471","17135957700",2708
"2472","17135957800",3379
"2473","17135957900",4545
"2474","17135958000",6783
"2475","17137951400",2445
"2476","17137951500",3235
"2477","17137951600",2718
"2478","17137951700",2399
"2479","17137951800",4794
"2480","17137951900",4781
"2481","17137952000",4120
"2482","17137952100",3675
"2483","17137952200",3004
"2484","17137952300",3271
"2485","17139976900",4700
"2486","17139977000",2454
"2487","17139977100",3182
"2488","17139977200",4375
"2489","17141960700",4674
"2490","17141960800",3549
"2491","17141960900",4634
"2492","17141961000",6803
"2493","17141961100",5047
"2494","17141961200",5772
"2495","17141961300",4652
"2496","17141961400",3965
"2497","17141961500",4333
"2498","17141961600",3209
"2499","17141961700",4981
"2500","17143000100",1247
"2501","17143000200",1693
"2502","17143000300",1913
"2503","17143000500",1783
"2504","17143000600",3234
"2505","17143000900",2260
"2506","17143001200",1624
"2507","17143001300",1726
"2508","17143001500",2077
"2509","17143001600",4057
"2510","17143001800",2816
"2511","17143001900",1606
"2512","17143002000",3196
"2513","17143002100",4793
"2514","17143002200",3931
"2515","17143002300",4804
"2516","17143002400",4187
"2517","17143002500",3982
"2518","17143002600",1768
"2519","17143002701",3801
"2520","17143002702",3886
"2521","17143002800",3501
"2522","17143002900",3733
"2523","17143003000",5015
"2524","17143003101",5806
"2525","17143003102",5544
"2526","17143003200",4745
"2527","17143003300",3249
"2528","17143003401",11539
"2529","17143003402",3888
"2530","17143003601",2859
"2531","17143003602",5451
"2532","17143003700",3694
"2533","17143003800",3368
"2534","17143003900",6815
"2535","17143004000",4464
"2536","17143004101",6878
"2537","17143004102",3148
"2538","17143004200",3454
"2539","17143004300",2427
"2540","17143004400",5181
"2541","17143004500",4906
"2542","17143004600",5584
"2543","17143004801",4626
"2544","17143004802",4379
"2545","17143004901",3942
"2546","17143004902",5016
"2547","17143005000",2549
"2548","17145030100",2846
"2549","17145030200",7283
"2550","17145030300",2281
"2551","17145030400",2495
"2552","17145030500",2479
"2553","17145030600",4083
"2554","17147954500",4347
"2555","17147954600",6244
"2556","17147954700",3160
"2557","17147954800",2682
"2558","17149952400",3428
"2559","17149952500",2585
"2560","17149952600",3011
"2561","17149952700",4646
"2562","17149952800",2260
"2563","17151971200",2342
"2564","17151971300",2018
"2565","17153971000",3084
"2566","17153971100",2607
"2567","17155954500",2835
"2568","17155954600",2936
"2569","17157950500",2033
"2570","17157950600",4478
"2571","17157950700",2444
"2572","17157950800",4845
"2573","17157950900",3469
"2574","17157951000",2568
"2575","17157951100",3663
"2576","17157951200",6321
"2577","17157951300",3008
"2578","17159977900",3588
"2579","17159978000",2008
"2580","17159978100",4270
"2581","17159978200",2665
"2582","17159978300",3422
"2583","17161020100",7435
"2584","17161020200",3423
"2585","17161020300",6556
"2586","17161020400",5899
"2587","17161020600",2488
"2588","17161020700",1653
"2589","17161020800",4740
"2590","17161020900",5863
"2591","17161021000",3776
"2592","17161021100",3661
"2593","17161021200",4427
"2594","17161021300",4937
"2595","17161021400",1212
"2596","17161021500",4107
"2597","17161021600",2627
"2598","17161021700",4204
"2599","17161021800",4622
"2600","17161021900",1617
"2601","17161022000",4159
"2602","17161022100",2526
"2603","17161022200",3782
"2604","17161022300",2264
"2605","17161022600",2324
"2606","17161022800",5589
"2607","17161022900",2621
"2608","17161023000",3795
"2609","17161023100",2496
"2610","17161023200",4865
"2611","17161023300",2999
"2612","17161023500",2540
"2613","17161023600",1982
"2614","17161023700",2603
"2615","17161024000",4274
"2616","17161024101",3917
"2617","17161024102",5264
"2618","17161024103",3913
"2619","17161024200",4200
"2620","17161024300",2639
"2621","17161024400",2053
"2622","17161024500",2153
"2623","17163500400",1802
"2624","17163500500",2892
"2625","17163500900",4267
"2626","17163501100",1463
"2627","17163501200",2912
"2628","17163501300",3385
"2629","17163501400",2836
"2630","17163501501",1949
"2631","17163501502",2712
"2632","17163501602",5035
"2633","17163501603",5661
"2634","17163501604",4116
"2635","17163501605",2670
"2636","17163501700",3070
"2637","17163501800",5715
"2638","17163501900",3439
"2639","17163502100",2465
"2640","17163502200",1944
"2641","17163502300",6548
"2642","17163502401",1778
"2643","17163502404",3339
"2644","17163502500",1214
"2645","17163502602",5462
"2646","17163502603",3223
"2647","17163502700",1037
"2648","17163502800",2841
"2649","17163502900",1842
"2650","17163503100",7493
"2651","17163503202",6017
"2652","17163503203",6515
"2653","17163503211",3867
"2654","17163503301",3689
"2655","17163503304",6696
"2656","17163503322",7826
"2657","17163503323",6658
"2658","17163503324",6694
"2659","17163503332",4340
"2660","17163503334",6137
"2661","17163503402",6596
"2662","17163503404",5793
"2663","17163503411",3413
"2664","17163503412",5698
"2665","17163503413",6097
"2666","17163503414",4388
"2667","17163503800",1117
"2668","17163503903",3925
"2669","17163503904",10408
"2670","17163503905",2928
"2671","17163503906",5214
"2672","17163504001",4858
"2673","17163504002",5663
"2674","17163504302",7593
"2675","17163504303",8212
"2676","17163504351",3537
"2677","17163504352",4466
"2678","17163504353",4331
"2679","17163504354",6037
"2680","17163504355",5216
"2681","17163504500",5545
"2682","17163504600",1849
"2683","17165955100",2521
"2684","17165955500",2326
"2685","17165955600",2337
"2686","17165955700",2357
"2687","17165955800",3513
"2688","17165955900",2421
"2689","17165956000",3053
"2690","17165956100",2772
"2691","17165956200",3130
"2692","17167000100",3409
"2693","17167000201",2255
"2694","17167000202",3142
"2695","17167000300",2551
"2696","17167000400",2565
"2697","17167000501",2274
"2698","17167000503",3636
"2699","17167000504",2678
"2700","17167000600",5351
"2701","17167000700",2047
"2702","17167000800",2429
"2703","17167000900",2452
"2704","17167001001",1807
"2705","17167001003",1355
"2706","17167001004",4653
"2707","17167001100",2545
"2708","17167001200",3578
"2709","17167001300",1684
"2710","17167001400",1004
"2711","17167001500",1001
"2712","17167001600",3906
"2713","17167001700",1110
"2714","17167001800",2358
"2715","17167001900",3463
"2716","17167002000",5968
"2717","17167002100",3561
"2718","17167002200",3661
"2719","17167002300",2063
"2720","17167002400",3573
"2721","17167002500",5460
"2722","17167002600",2844
"2723","17167002700",3341
"2724","17167002801",2977
"2725","17167002802",3468
"2726","17167002900",5030
"2727","17167003000",6107
"2728","17167003100",7034
"2729","17167003201",4814
"2730","17167003202",4203
"2731","17167003203",5962
"2732","17167003300",4757
"2733","17167003400",6294
"2734","17167003500",5440
"2735","17167003601",2625
"2736","17167003602",4640
"2737","17167003603",5528
"2738","17167003604",4677
"2739","17167003700",8680
"2740","17167003801",2683
"2741","17167003802",5919
"2742","17167003901",5178
"2743","17167003902",3859
"2744","17167004000",4535
"2745","17169970100",2374
"2746","17169970200",3035
"2747","17169970300",1772
"2748","17171970600",1818
"2749","17171970700",3291
"2750","17173959100",3655
"2751","17173959200",3142
"2752","17173959300",5149
"2753","17173959400",3266
"2754","17173959500",3641
"2755","17173959600",3053
"2756","17175951400",3024
"2757","17175951500",2527
"2758","17177000100",4491
"2759","17177000200",3146
"2760","17177000300",3787
"2761","17177000400",2733
"2762","17177000500",3092
"2763","17177000600",3362
"2764","17177000700",1961
"2765","17177000800",3320
"2766","17177000900",4807
"2767","17177001000",3926
"2768","17177001100",3330
"2769","17177001200",3684
"2770","17177001300",4200
"2771","17179020100",2641
"2772","17179020301",4246
"2773","17179020302",5031
"2774","17179020400",5595
"2775","17179020500",4364
"2776","17179020600",1949
"2777","17179020700",4416
"2778","17179020800",2958
"2779","17179020900",1948
"2780","17179021000",6464
"2781","17179021101",6217
"2782","17179021102",6061
"2783","17179021201",5032
"2784","17179021202",3288
"2785","17179021203",5261
"2786","17179021500",6652
"2787","17179021603",5365
"2788","17179021604",1985
"2789","17179021605",2546
"2790","17179021606",5965
"2791","17179021701",5922
"2792","17179021702",5605
"2793","17179021801",5298
"2794","17179021802",1921
"2795","17179021900",4680
"2796","17179022000",4293
"2797","17179022100",3875
"2798","17179022200",5089
"2799","17179022300",5095
"2800","17179022400",4933
"2801","17181950100",4402
"2802","17181950200",2397
"2803","17181950300",2100
"2804","17181950400",4528
"2805","17181950500",3840
"2806","17183000100",2307
"2807","17183000200",1732
"2808","17183000300",1987
"2809","17183000400",3421
"2810","17183000500",3551
"2811","17183000600",2225
"2812","17183000700",3520
"2813","17183000800",2139
"2814","17183000900",2581
"2815","17183001200",2970
"2816","17183001300",3354
"2817","17183010100",3472
"2818","17183010200",5262
"2819","17183010300",4869
"2820","17183010400",2222
"2821","17183010500",3846
"2822","17183010600",4082
"2823","17183010701",3185
"2824","17183010702",2970
"2825","17183010800",3425
"2826","17183010900",2898
"2827","17183011000",4122
"2828","17183011100",2551
"2829","17183011200",6516
"2830","17185957200",3871
"2831","17185957300",2990
"2832","17185957400",1974
"2833","17185957500",2733
"2834","17187870100",2110
"2835","17187870200",2615
"2836","17187870300",2657
"2837","17187870400",5066
"2838","17187870500",4981
"2839","17189950100",3389
"2840","17189950200",3794
"2841","17189950300",3087
"2842","17189950400",3990
"2843","17191954900",3268
"2844","17191955000",4654
"2845","17191955100",2675
"2846","17191955200",3062
"2847","17191955300",2910
"2848","17193958000",2107
"2849","17193958100",3349
"2850","17193958200",2802
"2851","17193958300",2667
"2852","17193958400",3261
"2853","17195000100",4046
"2854","17195000200",3030
"2855","17195000300",3325
"2856","17195000400",3149
"2857","17195000500",3425
"2858","17195000600",3846
"2859","17195000700",2739
"2860","17195000800",2007
"2861","17195000900",3616
"2862","17195001000",2553
"2863","17195001100",4728
"2864","17195001200",4187
"2865","17195001300",2652
"2866","17195001400",2215
"2867","17195001500",3148
"2868","17195001600",2687
"2869","17195001700",3212
"2870","17195001800",2258
"2871","17197880105",7590
"2872","17197880106",5058
"2873","17197880107",5284
"2874","17197880109",5337
"2875","17197880111",3726
"2876","17197880112",2260
"2877","17197880113",3720
"2878","17197880114",2966
"2879","17197880115",3129
"2880","17197880116",3004
"2881","17197880117",3352
"2882","17197880118",4825
"2883","17197880119",4285
"2884","17197880120",10183
"2885","17197880121",9666
"2886","17197880202",4538
"2887","17197880203",4384
"2888","17197880204",5388
"2889","17197880303",4173
"2890","17197880304",5028
"2891","17197880305",4925
"2892","17197880306",7249
"2893","17197880307",5623
"2894","17197880308",8982
"2895","17197880309",4911
"2896","17197880310",13081
"2897","17197880312",10696
"2898","17197880313",11705
"2899","17197880314",7514
"2900","17197880404",11492
"2901","17197880408",5030
"2902","17197880410",8499
"2903","17197880411",3474
"2904","17197880412",4068
"2905","17197880414",4283
"2906","17197880415",7967
"2907","17197880416",3086
"2908","17197880417",2731
"2909","17197880418",5253
"2910","17197880419",9364
"2911","17197880420",10412
"2912","17197880421",6119
"2913","17197880502",5180
"2914","17197880503",4480
"2915","17197880505",7075
"2916","17197880507",7712
"2917","17197880601",3078
"2918","17197880602",3524
"2919","17197880701",4101
"2920","17197880702",2971
"2921","17197880901",5794
"2922","17197880903",2643
"2923","17197880905",2585
"2924","17197881001",5328
"2925","17197881002",5186
"2926","17197881005",3392
"2927","17197881006",2514
"2928","17197881007",5946
"2929","17197881009",6735
"2930","17197881010",3814
"2931","17197881011",3390
"2932","17197881012",3068
"2933","17197881105",6394
"2934","17197881107",2981
"2935","17197881108",6633
"2936","17197881109",4737
"2937","17197881111",3071
"2938","17197881112",5594
"2939","17197881113",4100
"2940","17197881115",4069
"2941","17197881116",4151
"2942","17197881200",4949
"2943","17197881301",2762
"2944","17197881302",1535
"2945","17197881401",3461
"2946","17197881402",3180
"2947","17197881500",3020
"2948","17197881601",1880
"2949","17197881603",3551
"2950","17197881604",2627
"2951","17197881700",3290
"2952","17197881800",4315
"2953","17197881900",3571
"2954","17197882000",3576
"2955","17197882100",2642
"2956","17197882200",4484
"2957","17197882300",4011
"2958","17197882400",3388
"2959","17197882500",2274
"2960","17197882601",3347
"2961","17197882602",2803
"2962","17197882701",2390
"2963","17197882702",3348
"2964","17197882801",2769
"2965","17197882802",3501
"2966","17197882900",2475
"2967","17197883000",3800
"2968","17197883100",4576
"2969","17197883206",3971
"2970","17197883208",2850
"2971","17197883209",3272
"2972","17197883210",2651
"2973","17197883211",6435
"2974","17197883212",5696
"2975","17197883213",5887
"2976","17197883214",2666
"2977","17197883215",10911
"2978","17197883216",2888
"2979","17197883303",3580
"2980","17197883304",1955
"2981","17197883305",3053
"2982","17197883306",3841
"2983","17197883307",4076
"2984","17197883401",4060
"2985","17197883402",2113
"2986","17197883504",5161
"2987","17197883505",8484
"2988","17197883507",4023
"2989","17197883509",4374
"2990","17197883510",5227
"2991","17197883511",4579
"2992","17197883513",5728
"2993","17197883514",7376
"2994","17197883515",4243
"2995","17197883516",7245
"2996","17197883517",3383
"2997","17197883519",5366
"2998","17197883521",3757
"2999","17197883522",3445
"3000","17197883602",5619
"3001","17197883603",3077
"3002","17197883605",2763
"3003","17197883606",4084
"3004","17197883700",3127
"3005","17197883803",2779
"3006","17197883804",2790
"3007","17197883806",3433
"3008","17197883808",1804
"3009","17197883809",3037
"3010","17197883810",3587
"3011","17197883811",3073
"3012","17197883902",6352
"3013","17197883903",1813
"3014","17197883904",4422
"3015","17197884003",4164
"3016","17197884004",2882
"3017","17197884005",1265
"3018","17197884006",2210
"3019","17197884101",4293
"3020","17197884103",3002
"3021","17197980000",0
"3022","17197980100",3724
"3023","17199020100",3622
"3024","17199020201",5800
"3025","17199020202",2926
"3026","17199020300",4463
"3027","17199020400",3742
"3028","17199020500",3672
"3029","17199020600",4139
"3030","17199020700",4733
"3031","17199020800",6394
"3032","17199020900",4743
"3033","17199021000",5563
"3034","17199021100",3033
"3035","17199021200",4801
"3036","17199021300",4725
"3037","17199021400",5121
"3038","17201000101",5074
"3039","17201000103",2842
"3040","17201000104",2925
"3041","17201000105",4030
"3042","17201000200",3232
"3043","17201000300",4028
"3044","17201000401",2032
"3045","17201000402",3043
"3046","17201000403",4247
"3047","17201000501",4287
"3048","17201000502",3219
"3049","17201000504",7137
"3050","17201000506",4269
"3051","17201000507",4127
"3052","17201000510",3179
"3053","17201000511",2661
"3054","17201000512",5070
"3055","17201000513",3785
"3056","17201000514",3511
"3057","17201000600",4356
"3058","17201000700",3353
"3059","17201000800",2493
"3060","17201001000",2665
"3061","17201001100",1074
"3062","17201001200",2199
"3063","17201001300",2589
"3064","17201001400",4051
"3065","17201001500",4692
"3066","17201001600",5600
"3067","17201001700",3195
"3068","17201001800",6039
"3069","17201001900",3637
"3070","17201002000",2760
"3071","17201002100",1865
"3072","17201002200",3696
"3073","17201002301",2377
"3074","17201002302",1252
"3075","17201002400",2409
"3076","17201002500",2786
"3077","17201002600",3239
"3078","17201002700",3139
"3079","17201002800",1786
"3080","17201002900",1090
"3081","17201003000",1677
"3082","17201003100",3541
"3083","17201003200",3640
"3084","17201003300",3096
"3085","17201003400",4826
"3086","17201003500",2419
"3087","17201003601",1584
"3088","17201003602",3838
"3089","17201003604",2891
"3090","17201003605",2015
"3091","17201003606",3033
"3092","17201003705",4925
"3093","17201003706",6407
"3094","17201003707",3818
"3095","17201003708",2851
"3096","17201003709",1545
"3097","17201003710",2474
"3098","17201003711",4443
"3099","17201003801",6206
"3100","17201003805",6952
"3101","17201003806",4955
"3102","17201003807",7808
"3103","17201003808",3467
"3104","17201003809",4753
"3105","17201003901",4631
"3106","17201003903",6105
"3107","17201003904",4528
"3108","17201004001",8871
"3109","17201004002",6882
"3110","17201004003",1887
"3111","17201004100",5196
"3112","17201004200",6234
"3113","17201004300",4966
"3114","17201980000",8
"3115","17203030100",2444
"3116","17203030200",3020
"3117","17203030300",3020
"3118","17203030400",5717
"3119","17203030501",7898
"3120","17203030502",2441
"3121","17203030601",6648
"3122","17203030602",3390
"3123","17203030700",4364
